topic, word, score
9,broadway,0.00268564080409589
9,danson,0.0026785697787665
9,carville,0.00266716017379548
9,guests,0.00265907788243447
9,dinner,0.00265782638112548
9,honorees,0.00260282028457669
9,television,0.00257109664708384
9,newsmakers,0.0025396202410095
9,gump,0.00251701302002422
9,hays,0.00251390035385989
9,son,0.00249376119828854
9,nixon,0.00248195749824215
9,sondheim,0.00247605981003949
9,horton,0.00244796735088374
9,house,0.00244629021959487
9,roper,0.00244507279147159
9,wilde,0.00243963202158717
9,political,0.00242534078457026
9,murder,0.0024011480271278
9,george,0.00240020630463168
9,trudeau,0.00239702640624449
9,ratings,0.00238658535680927
9,harkin,0.00236535241237462
9,democratic,0.00234042925810819
9,story,0.0022793304358371
9,caucuses,0.002268713337451
9,wedding,0.00225641973497354
9,oscars,0.00220355082216407
9,presidency,0.00219758800451251
9,love,0.00219238285238974
9,nomination,0.00216767634987042
10,theater,0.121107906441322
10,festival,0.0428662931858348
10,theatre,0.0428589782470201
10,dance,0.0408782209487124
10,ballet,0.0338545822828282
10,opera,0.0288929272796028
10,company,0.0266983354174415
10,music,0.0246505329399675
10,tickets,0.022950950885145
10,season,0.0227245747065452
10,concert,0.0221693659076478
10,orchestra,0.0219677343890495
10,musical,0.0188618105639296
10,symphony,0.0188491538456678
10,broadway,0.0180398575033256
10,production,0.0151126126797597
10,dancers,0.0147187803998316
10,performances,0.0143761919164947
10,play,0.0137609307779916
10,performance,0.0126391070869703
10,productions,0.0123397842213101
10,premiere,0.0119100461443765
10,plays,0.0118357759714042
10,center,0.0117442459721576
10,theaters,0.0117116325943109
10,ensemble,0.0112032166461968
10,repertory,0.0110209484149556
10,stage,0.010522910198915
10,troupe,0.0100663751912852
10,concerts,0.00989912365147223
10,actors,0.00959633722097664
10,artistic,0.00898486010313935
10,saturday,0.00881275104164933
10,director,0.00829392796485833
10,hall,0.00827497595574104
10,shakespeare,0.00816351072032015
10,performing,0.0081496863285174
10,730,0.00803581574185611
10,hgo,0.00803297072283737
10,playwrights,0.00790694795076523
10,arts,0.00775226988675447
10,gockley,0.00767906813941473
10,information,0.00718613073385509
10,playhouse,0.00704744005589105
10,sunday,0.00690640733507727
10,musicals,0.00630830764392489
10,choreographers,0.00625446678844782
10,pianist,0.00620122278922812
10,perform,0.00608451909433086
10,choreographer,0.00607845063769008
10,intiman,0.00605120955010915
10,balanchine,0.0059909001769607
10,22,0.00598506015176454
10,pnb,0.00580630206408879
10,composer,0.0057338711092295
10,mozart,0.00570996534100545
10,oct,0.00570964352004894
10,soprano,0.00559601990204094
10,singers,0.00540869985515346
10,program,0.00538338029447783
10,performed,0.00530586243573058
10,choreography,0.00508276482945401
10,call,0.00507971223955537
10,audiences,0.00505715295413396
10,playwright,0.0050055099907242
10,choral,0.0050009801163075
10,jazz,0.00496499924693602
10,recital,0.00495967033003595
10,noon,0.00492689729878273
10,free,0.00482716929822554
10,series,0.00476097444020755
10,rehearsal,0.00470490857582475
10,joffrey,0.00468607316380481
10,rehearsals,0.00459891150413478
10,workshop,0.00458843440289115
10,northwest,0.00455508239842369
10,companies,0.00453417144913113
10,830,0.00450604650854677
10,performers,0.00448821672868969
10,premieres,0.00442181179186725
10,chamber,0.00438959183037977
10,aug,0.00438273846501693
10,dancer,0.00435760285992292
10,conductor,0.00426998342781863
10,saturdays,0.00425259909269048
10,theatrical,0.00416966904528851
10,bathhouse,0.00415749287396794
10,audience,0.00410840041190573
10,ailey,0.00400605091202856
10,comedy,0.00391163578788482
10,street,0.0038752884073696
10,show,0.00386521698281384
10,friday,0.00384525367767747
10,actor,0.00381290618580409
10,july,0.00375278514750335
10,schwarz,0.00375196500420419
10,rep,0.00374616009448417
10,tuts,0.00371101460782144
10,piano,0.00366124689665619
10,works,0.00364777594360196
11,don,0.0149381812273085
11,work,0.00863567034885187
11,money,0.00623696852516243
11,art,0.00489457321576704
11,artists,0.0039670733229124
11,world,0.00375428328306435
11,public,0.00365553981132635
11,book,0.00357395580166121
11,york,0.00354396222492336
11,rice,0.00352033404200448
11,times,0.00326109580060244
11,didn,0.00288882218827465
11,film,0.00286960810355968
11,give,0.00280753876861089
11,support,0.00279357454445947
11,put,0.0026339738680913
11,school,0.00260468722670115
11,set,0.00257735477890402
11,idea,0.00248232717093506
11,high,0.0024748942813823
11,right,0.00245317988632075
11,story,0.00242819116470675
11,00,0.00240315560440851
11,best,0.00236054074936421
11,different,0.00234149668806173
11,american,0.00233403496204417
11,better,0.00231464015786348
11,come,0.00224987179666865
11,photo,0.00223877903316994
11,director,0.00219829526932883
11,children,0.00216801710834097
11,home,0.00216525397120684
11,run,0.00216314640750301
11,plans,0.00215783035383533
11,place,0.00208906746777587
11,hour,0.00202663467472288
11,room,0.00197985901245392
11,wrote,0.00197657326455396
11,project,0.00193646344457674
11,great,0.00193378990290393
11,students,0.00192777980409867
11,left,0.00189021821967749
11,state,0.0017376842473184
11,include,0.00171719173597726
11,series,0.00171121104917137
11,national,0.00169289680324779
11,day,0.00167537439095079
11,use,0.0016744934836912
11,real,0.00167411126554861
11,name,0.00166085859641637
11,society,0.00163586923582201
11,making,0.00159317186299865
11,job,0.00156025445417159
11,months,0.00155926020639306
11,black,0.00153623680003575
11,ms,0.00153471550188939
11,texas,0.00151843291798629
11,company,0.00151732845380722
11,done,0.00151034021191714
11,writer,0.00150321618362207
11,films,0.00149316936082125
11,performance,0.00146275208499992
11,month,0.00142329098252171
11,small,0.00139255818245442
11,away,0.00138315684042708
11,started,0.00137688835821155
11,members,0.00136808381465687
11,known,0.00136201684686546
11,written,0.00135919988729766
11,full,0.00135599920252101
11,writing,0.00133650483434652
11,weeks,0.00130557140553092
11,creative,0.0012983876231603
11,sales,0.00129399910652315
11,getting,0.00128415563774441
11,love,0.00127553006977401
11,office,0.00126969020489883
11,went,0.00126398336691147
11,works,0.00125881835527064
11,shows,0.00124760300885146
11,space,0.00122472075921587
11,hands,0.00121164606263523
11,believe,0.0012018906686319
11,history,0.00119226206470645
11,san,0.0011798784156108
11,community,0.00117785630219313
11,turn,0.00117564713238253
11,city,0.00116916404186815
11,stage,0.00116621289186356
11,kind,0.00115887230479625
11,experience,0.00115546079426435
11,mind,0.00115453785329007
11,play,0.00114755120947286
11,business,0.00113732942122304
11,kennedy,0.00113390609148554
11,scene,0.00112857405024689
11,page,0.00112308645973464
11,king,0.00111377106045716
11,goes,0.00110667215663777
11,international,0.00110530610580925
